,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30
1056,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.9355549216270447,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325
1057,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.9256406426429749,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243
1058,"No, he is not here. I am taking his place.",0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.6777766346931458,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563
1059,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.8925919532775879,0.003703723894432187
1060,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.8925918936729431,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053,0.0037037250585854053
1061,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.9033330678939819,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128
1062,It won't take long.,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.7583324909210205,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773
1063,It won't take long.,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.7583324909210205,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348,0.008333362638950348
1064,Why does it have to be in private? We don't have a ton of time. ,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.7583320140838623,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691
1065,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.91944420337677,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606,0.0027777852956205606
1066,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.9462960958480835,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514
1067,He is busy today,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.6777769327163696,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243,0.011111141182482243
1068,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.9033328890800476,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932
1069,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.9516662955284119,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264,0.0016666786978021264
1070,The plan was to use one large aid station with American medics running it. How is this way better?,0.0027778069488704205,0.5672621726989746,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.35495927929878235,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205,0.0027778069488704205
1071,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.879165530204773,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689,0.004166706465184689
1072,I’d rather not say.,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.6777766346931458,0.011111151427030563,0.011111151427030563,0.011111151427030563
1073,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.9033330678939819,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128,0.003333341795951128
1074,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.8791660666465759,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196,0.004166687838733196
1075,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.9597219824790955,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443,0.0013888967223465443
1076,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.9309517741203308,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016
1077,"No, he is not here. I am taking his place.",0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.6777766346931458,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563
1078,It won't take long.,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.7583324909210205,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773
1079,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.9309517741203308,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016
1080,"I'd really prefer just to wait until the brief, if that is ok.",0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.8388885855674744,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961
1081,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.91944420337677,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917
1082,Can you explain to me why we are setting up two individual aid stations?,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.8619042038917542,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612,0.004761923104524612
1083,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.892592191696167,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372
1084,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.9194440841674805
1085,He is busy today,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.6777768731117249,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817
1086,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.9309517741203308,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016,0.0023809727281332016
1087,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.9395829439163208,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391
1088,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.9516662955284119,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828,0.0016666784649714828
1089,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.9256406426429749,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243
1090,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.8925918340682983,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506,0.00370372855104506
1091,He is busy today,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.6777768731117249,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817
1092,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.9194440841674805
1093,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.2310221791267395,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.7023105621337891,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776
1094,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.892592191696167,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846
1095,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.9462960958480835,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514,0.0018518579890951514
1096,I’d rather not say.,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.6777766346931458,0.011111151427030563,0.011111151427030563,0.011111151427030563
1097,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.004166680853813887,0.8791662454605103
1098,I don't have any questions right now.,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.7583321332931519,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243,0.008333373814821243
