,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28
993,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.8794631361961365,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695
994,Can I talk with you in private once questions are over?,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.7589280009269714,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742
995,I don't have any questions right now.,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.7589278817176819,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615
996,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.9035710096359253,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903
997,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.9258238077163696,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678
998,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.9517853260040283,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976
999,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.8928568959236145,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059
1000,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.8794639706611633,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733
1001,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.8392848968505859,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005
1002,He is busy today,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.6785708665847778,0.011904781684279442
1003,I’d rather not say.,0.011904818937182426,0.011904818937182426,0.011904818937182426,0.011904818937182426,0.38120320439338684,0.011904818937182426,0.30927151441574097,0.011904818937182426,0.011904818937182426,0.011904818937182426,0.011904818937182426,0.011904818937182426,0.011904818937182426,0.011904818937182426,0.011904818937182426,0.011904818937182426,0.011904818937182426,0.011904818937182426,0.011904818937182426,0.011904818937182426,0.011904818937182426,0.011904818937182426,0.011904818937182426,0.011904818937182426,0.011904818937182426,0.011904818937182426,0.011904818937182426,0.011904818937182426
1004,I’d rather not say.,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.6785703301429749,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083
1005,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.9311219453811646
1006,Can I talk with you in private once questions are over?,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.7589280009269714,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742
1007,"I'd really prefer just to wait until the brief, if that is ok.",0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.839285135269165,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904
1008,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.8928561806678772,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355,0.0039682891219854355
1009,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.9258239269256592,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182
1010,He is busy today,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.6785708665847778,0.011904781684279442
1011,I’d rather not say.,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.6785703301429749,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083,0.011904802173376083
1012,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.9035708904266357,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976
1013,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.9258236289024353,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464
1014,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.9397318363189697,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577
1015,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9258238673210144,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837
1016,"Hello, sir. Have you eaten yet?",0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.8071414232254028,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146,0.007142909336835146
1017,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.9258236289024353,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464
1018,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.9123373627662659,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655
1019,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9258238673210144,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837
1020,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.9397319555282593,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847,0.0022321497090160847
1021,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.9517853260040283,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976,0.0017857305938377976
1022,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.8794636130332947,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065,0.004464310593903065
1023,Can I talk with you in private once questions are over?,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.7589280009269714,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742
1024,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.9123373031616211,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985
1025,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.8392850160598755,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489
1026,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.9311219453811646
1027,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.9123373627662659,0.003246764885261655,0.003246764885261655,0.003246764885261655,0.003246764885261655
1028,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.9598212838172913,0.0014881023671478033,0.0014881023671478033
1029,"I'd really prefer just to wait until the brief, if that is ok.",0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.8392850756645203,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191
1030,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.9258236289024353,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464
1031,"No, he is not here. I am taking his place.",0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.6785703897476196,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836
1032,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.9035708904266357,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976
1033,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.9258236289024353,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464
1034,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.9598212838172913,0.0014881022507324815,0.0014881022507324815
1035,I’d rather not say.,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.6785702109336853,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382,0.011904805898666382
1036,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.9035708904266357,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976,0.003571447217836976
1037,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.0025510392151772976,0.9311219453811646
