,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
940,The plan was to use one large aid station with American medics running it. How is this way better?,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.9208317399024963,0.004166753031313419,0.004166753031313419
941,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.8944441676139832,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696
942,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.005555575247853994,0.8944441080093384,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994
943,I don't have any questions right now.,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.7624983191490173,0.012500087730586529,0.012500087730586529,0.012500089593231678,0.012500087730586529,0.012500087730586529,0.012500087730586529
944,Can I talk with you in private once questions are over?,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.7624984979629517,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208
945,"I'd really prefer just to wait until the brief, if that is ok.",0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.8416658043861389,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184
946,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.9136360287666321,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308
947,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.9208326935768127,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666
948,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.940624475479126,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.003125028684735298
949,"Hello, sir. Have you eaten yet?",0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000060312449932,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.8099989295005798
950,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846188075840473,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.9269224405288696,0.003846187377348542,0.003846187377348542,0.003846187377348542
951,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.9321426153182983,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537
952,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.9269226789474487,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785
953,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.006250108126550913,0.006250108126550913,0.006250108126550913,0.006250108126550913,0.006250108126550913,0.006250108126550913,0.006250108126550913,0.8812479972839355,0.006250108126550913,0.006250108126550913,0.006250108126550913,0.006250108126550913,0.006250108126550913,0.006250108126550913,0.006250108126550913,0.006250108126550913,0.006250108126550913,0.006250108126550913,0.006250108126550913,0.006250108126550913
954,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.9269229173660278
955,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.0055555724538862705,0.005555571988224983,0.005555571988224983,0.8944441676139832,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983
956,Can you explain to me why we are setting up two individual aid stations?,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.8642850518226624,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156
957,Can you explain to me why we are setting up two individual aid stations?,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.8642850518226624,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156,0.0071428921073675156
958,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.8416664004325867,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878
959,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.005555585026741028,0.005555585026741028,0.005555585026741028,0.005555585026741028,0.005555585026741028,0.005555585026741028,0.005555585026741028,0.005555585026741028,0.005555585026741028,0.005555585026741028,0.005555585026741028,0.005555585026741028,0.005555585026741028,0.005555585026741028,0.005555585026741028,0.005555585026741028,0.005555585026741028,0.005555585026741028,0.894443929195404,0.005555585026741028
960,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.8416664004325867,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878
961,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.9269226789474487,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785
962,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.006250028498470783,0.006250028498470783,0.006250028498470783,0.006250028498470783,0.006250028498470783,0.006250028498470783,0.006250028498470783,0.006250028498470783,0.006250028498470783,0.006250028498470783,0.006250028498470783,0.006250028498470783,0.006250028498470783,0.006250028498470783,0.006250028498470783,0.8812494874000549,0.006250028498470783,0.006250028498470783,0.006250028498470783,0.006250028498470783
963,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.8416664004325867,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878
964,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.841665506362915,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333397097885609,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034
965,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.9136360287666321,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308
966,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.006250028032809496,0.006250028498470783,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.8812494874000549,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496
967,"I'd really prefer just to wait until the brief, if that is ok.",0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.8416658043861389,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184
968,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.00555557431653142,0.8944441080093384,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.005555575713515282,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142
969,He is busy today,0.0166667141020298,0.0166667141020298,0.0166667141020298,0.0166667141020298,0.0166667141020298,0.0166667141020298,0.0166667141020298,0.0166667141020298,0.0166667141020298,0.6833323836326599,0.0166667141020298,0.0166667141020298,0.0166667141020298,0.0166667141020298,0.0166667141020298,0.0166667141020298,0.0166667141020298,0.0166667141020298,0.0166667141020298,0.0166667141020298
970,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.2953351140022278,0.6596643924713135,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023
971,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.003333365311846137,0.003333365311846137,0.003333365311846137,0.003333365311846137,0.003333365311846137,0.003333365311846137,0.003333365311846137,0.9366660714149475,0.003333365311846137,0.003333365311846137,0.003333365311846137,0.003333365311846137,0.003333365311846137,0.003333365311846137,0.003333365311846137,0.003333365311846137,0.003333365311846137,0.003333365311846137,0.0033333662431687117,0.003333365311846137
972,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.8944441676139832,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696
973,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846188075840473,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.9269224405288696,0.003846187377348542,0.003846187377348542,0.003846187377348542
974,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.940624475479126,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.003125028917565942
975,"No, he is not here. I am taking his place.",0.016666758805513382,0.016666758805513382,0.6833315491676331,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382
976,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.8812493681907654,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518
977,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.9136360287666321,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308
978,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0031250144820660353,0.0031250144820660353,0.0031250144820660353,0.0031250144820660353,0.0031250144820660353,0.0031250144820660353,0.0031250144820660353,0.0031250144820660353,0.0031250144820660353,0.0031250144820660353,0.0031250144820660353,0.0031250144820660353,0.0031250144820660353,0.0031250144820660353,0.0031250144820660353,0.0031250144820660353,0.0031250144820660353,0.9406247138977051,0.0031250144820660353,0.0031250144820660353
979,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.9366660714149475,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807
980,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.8944438695907593,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555588286370039,0.005555587355047464
981,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.0055555724538862705,0.005555571522563696,0.005555571522563696,0.8944441676139832,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696
982,"Hello, sir. Have you eaten yet?",0.010000058449804783,0.010000058449804783,0.010000058449804783,0.010000058449804783,0.010000058449804783,0.010000058449804783,0.010000058449804783,0.010000058449804783,0.010000058449804783,0.010000058449804783,0.010000058449804783,0.010000058449804783,0.010000058449804783,0.010000058449804783,0.010000058449804783,0.010000058449804783,0.010000058449804783,0.010000058449804783,0.010000058449804783,0.8099989295005798
983,"Hello, sir. Have you eaten yet?",0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000060312449932,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.8099989295005798
984,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.8812493681907654,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231
985,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.8642854690551758,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874
986,I don't have any questions right now.,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.7624983191490173,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529
987,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.003571441164240241,0.0035714406985789537,0.9321426153182983,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537
988,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.8944441676139832,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983
989,He is busy today,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.01666671223938465,0.016666710376739502,0.016666710376739502,0.6833325028419495,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502
990,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.841665506362915,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034
991,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.9208330512046814,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323
992,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.8944438695907593,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464
993,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.8812479376792908,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122
994,Can I talk with you in private once questions are over?,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.7624984979629517,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208
995,I don't have any questions right now.,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500089593231678,0.012500087730586529,0.012500087730586529,0.7624983191490173,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529
996,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.9049992561340332,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574
997,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.0038461750373244286,0.003846174804493785,0.003846174804493785,0.9269226789474487,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785
998,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000290479511023,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.9524993896484375,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586
999,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.8944441676139832,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696,0.005555571522563696
1000,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.8812493681907654,0.006250034552067518,0.006250034552067518,0.0062500364147126675,0.006250034552067518
1001,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.841665506362915,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609,0.008333397097885609
1002,He is busy today,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.6833325028419495,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502
